Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY 01/17/2023 00:00:00 EST Put $399.00,SPY230117P00399000,Sell,Filled,1,1,@1.76,1.76,DAY,01/17/2023 09:38:57 EST,01/17/2023 09:39:51 EST
SPY 01/17/2023 00:00:00 EST Put $399.00,SPY230117P00399000,Buy,Filled,1,1,@1.81,1.81,DAY,01/17/2023 09:38:57 EST,01/17/2023 09:38:57 EST
SPY 01/17/2023 00:00:00 EST Put $399.00,SPY230117P00399000,Sell,Filled,1,1,@1.56,1.56,DAY,01/17/2023 09:36:34 EST,01/17/2023 09:37:09 EST
SPY 01/17/2023 00:00:00 EST Put $399.00,SPY230117P00399000,Buy,Filled,1,1,@1.64,1.64,DAY,01/17/2023 09:36:34 EST,01/17/2023 09:36:35 EST
SPY 01/17/2023 00:00:00 EST Put $399.00,SPY230117P00399000,Sell,Filled,1,1,@1.54,1.54,DAY,01/17/2023 09:33:45 EST,01/17/2023 09:34:37 EST
SPY 01/17/2023 00:00:00 EST Put $399.00,SPY230117P00399000,Buy,Filled,1,1,@1.54,1.54,DAY,01/17/2023 09:33:45 EST,01/17/2023 09:33:45 EST
SPY 01/17/2023 00:00:00 EST Call $399.00,SPY230117C00399000,Sell,Filled,1,1,@1.09,1.09,DAY,01/17/2023 09:33:13 EST,01/17/2023 09:33:14 EST
SPY 01/17/2023 00:00:00 EST Call $399.00,SPY230117C00399000,Buy,Filled,1,1,@1.14,1.14,DAY,01/17/2023 09:33:13 EST,01/17/2023 09:33:13 EST
SPY 01/17/2023 00:00:00 EST Put $399.00,SPY230117P00399000,Sell,Filled,1,1,@1.32,1.32,DAY,01/17/2023 09:32:14 EST,01/17/2023 09:32:27 EST
SPY 01/17/2023 00:00:00 EST Put $399.00,SPY230117P00399000,Buy,Filled,1,1,@1.40,1.40,DAY,01/17/2023 09:32:14 EST,01/17/2023 09:32:22 EST
